"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @WDFx2EU7: Trump asks Hillary to return money from countries who kill gays and oppress women! #DebateNight https://t.co/QL1PHNZKZr",FALSE,0,NA,2016-10-20 09:45:21,FALSE,NA,"789039796958142464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RespectOurFlag2",963,TRUE,FALSE,NA,NA
"2","Hear Eminem Blast Trump Supporters on New Song 'Campaign Speech' https://t.co/d58F4EEogd",FALSE,0,NA,2016-10-20 09:45:21,FALSE,NA,"789039796824014848",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Haroonehsan1",0,FALSE,FALSE,NA,NA
"3","RT @RennJohnny: @bgoodrich2u Yup, her only chance of winning is the media misdirecting from her vacuous policy plans and failed record to T<U+2026>",FALSE,0,NA,2016-10-20 09:45:21,FALSE,NA,"789039795980951552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lidosand",3,TRUE,FALSE,NA,NA
"4","RT @realDonaldTrump: The Washington Times Presidential Debate Poll:
TRUMP 77% (18,290)
CLINTON 17% (4,100)
#DrainTheSwamp #Debate https://t<U+2026>",FALSE,0,NA,2016-10-20 09:45:21,FALSE,NA,"789039795871834112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Diblasio5Jilla",9792,TRUE,FALSE,NA,NA
"5","@lindseygrahamsc Your confidence in the election system will bite you from behind if Trump wins by rigging the voting machines. :(",FALSE,0,"LindseyGrahamSC",2016-10-20 09:45:21,FALSE,"788932279066329088","789039795649511424","432895323","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","graygoods",0,FALSE,FALSE,NA,NA
"6","RT @gehrig38: Here's the thing. We've wanted accountability for DECADES from our politicians. If Trump wins she gets prosecuted, THAT is wh<U+2026>",FALSE,0,NA,2016-10-20 09:45:21,FALSE,NA,"789039795624349696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ssvikings",175,TRUE,FALSE,NA,NA
"7","RT @TallyAnnaE: Trump's 'bad hombres' and 'nasty woman' remarks stoke online outrage https://t.co/Whj5QDIrka via @Reuters",FALSE,0,NA,2016-10-20 09:45:21,FALSE,NA,"789039794730905601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ContentTBA",4,TRUE,FALSE,NA,NA
"8","RT @canartca: Why is inventing female artists now a thing? And can it ever count as a feminist gesture in Trump's post-truth era? https://t<U+2026>",FALSE,0,NA,2016-10-20 09:45:21,FALSE,NA,"789039794726719489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","istyleplanet",4,TRUE,FALSE,NA,NA
"9","Trump acusa Clinton de estar detr<U+00E1>s de acusaciones de abuso sexual contra <U+00E9>l  #Per<U+00FA>Noticias https://t.co/4vfmUn1E9B",FALSE,0,NA,2016-10-20 09:45:21,FALSE,NA,"789039793720193024",NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>","Jeanny_Ireta",0,FALSE,FALSE,NA,NA
"10","RT @omalestafeito: trump p<U+00F5>e a hip<U+00F3>tese de n<U+00E3>o aceitar o resultado das elei<U+00E7><U+00F5>es. J<U+00E1> vimos que para ele, muitas vezes, um n<U+00E3>o, significa um<U+2026>",FALSE,0,NA,2016-10-20 09:45:21,FALSE,NA,"789039793497714688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seriouslyma",208,TRUE,FALSE,NA,NA
